id,truncated,favorite_count,retweet_count,author_followers_count,author_listed_count,author_lang,author_statuses_count,author_friends_count,author_favourites_count,author_location,hashtag_indices,hashtags,lang,created_at,place,text,sentiment_polarity,sentiment_subjectivity,ht_0,ht_1,ht_2,ht_3,ht_4,ht_5,ht_6,ht_7,ht_8,ht_9,ht_10,ht_11,ht_12,ht_13,ht_14,ht_15,ht_16,ht_17,ht_18,ht_19,ht_20,ht_21,ht_22,ht_23,ht_24,ht_25,ht_26,ht_27,ht_28,ht_29,ht_30,ht_31,ht_32,ht_33,ht_34,ht_35,ht_36,ht_37,ht_38,ht_39,ht_40,ht_41,ht_42,ht_43,ht_44,ht_45,ht_46,ht_47,ht_48,ht_49,ht_50,ht_51,ht_52,ht_53,ht_54,ht_55,ht_56,ht_57,ht_58,ht_59,ht_60,ht_61,ht_62,ht_63,ht_64,ht_65,ht_66,ht_67,ht_68,ht_69,ht_70,ht_71,ht_72,ht_73,ht_74,ht_75,ht_76,ht_77,ht_78,ht_79,ht_80,ht_81,ht_82,ht_83,ht_84,ht_85,ht_86,ht_87,ht_88,ht_89,ht_90,ht_91,ht_92,ht_93,ht_94,ht_95,ht_96,ht_97,ht_98,ht_99,ht_100,ht_101,ht_102,ht_103,ht_104,ht_105,ht_106,ht_107,ht_108,ht_109,ht_110,Trend
126,False,2,0,142,2,"",16155,806,30648,"","[18, 25]","['tesla', 'model3']",en,2021-04-12 19:51:00,"",RT @TheTeslaLife: #Tesla #Model3 duels the Porsche Taycan Turbo S in track race–with surprising results https://t.co/xx8mb4VU59 https://t.c…,0.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,True,0,0,386,1,"",2640,4248,1050,"South Shields, England",[96],['electrofuels'],en,2021-04-12 19:51:00,"",@car_witter Hate Tesla internationally? Vote for these environmentally friendly fuels including #electrofuels /… https://t.co/9bimqOOuya,-0.142,0.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,False,1475,0,93,0,"",228,68,588,"",[13],['binance'],en,2021-04-12 19:51:00,"",RT @binance: #Binance just listed the @Tesla $TSLA stock token.. . Which stock token should we list next? ⬇️,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129,False,0,0,1176,5,"",10399,604,26363,My Edits 👉,[],[],en,2021-04-12 19:51:00,"",@kiwisfn The tesla 😳,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,False,0,1,10,0,"",74,80,61,"",[],[],en,2021-04-12 19:51:00,"",@elongateog is a cryptocurrency dedicated to charitable giving! I just entered to win a TESLA MODEL 3 from ElonGate! https://t.co/ntHq6mImsE,0.875,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,False,57,0,175,8,"",43890,242,53043,"",[],[],de,2021-04-12 19:51:00,"",RT @i_am_fabs: Die KFZ-Neuzulassungen in Österreich für März 2021 sind da. Das Tesla Model 3 ist das meistverkaufte Automodell. Nicht Elekt…,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132,False,312,0,7,0,"",70,22,403,"",[],[],en,2021-04-12 19:51:00,"",RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,False,63,0,5,0,"",180,46,135,"Ridderkerk, Nederland",[],[],en,2021-04-12 19:51:00,"","\"RT @ElonMuskNewsOrg: \"\"We believe the Tesla Semi will deliver a substantial reduction in the cost of cargo transport  while increasing safet…\"",0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,False,312,0,8,0,"",29,53,56,"",[],[],en,2021-04-12 19:51:00,"",RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,True,0,0,319,4,"",467,992,146,"","[24, 38, 54, 71, 86, 97, 108]","['radioamateur', 'hamradioantena', 'hamradioamateur', 'hamradioshack', 'somosure', 'hamradio', 'hobby']",und,2021-04-12 19:51:00,"",https://t.co/H8nyXxIB9b #radioamateur #hamradioantena #hamradioamateur #hamradioshack #somosure  #hamradio  #hobby… https://t.co/aVqK6JyDG0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,False,51,0,152,0,"",1932,558,31758,"England, United Kingdom",[],[],en,2021-04-12 19:51:00,"",RT @vincent13031925: Tesla Giga Shanghai’s Model Y Teardown Shows the Crossover SUV Is World's Most Integrated EV. . https://t.co/qaVKsnm43a,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,False,0,0,1134,0,"",2359,4121,4468,Nigeria,[],[],und,2021-04-12 19:51:00,"",@binance @Tesla Klv,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138,False,37,0,121,0,"",1851,38,1742,AMC,[],[],en,2021-04-12 19:51:00,"",RT @Joshuajammes: I’ve made a decent chunk of change with $GME &amp; $AMC by doing the complete opposite of what the media says lol,0.267,0.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,False,312,0,51,0,"",864,444,940,United Kingdom,[],[],en,2021-04-12 19:51:00,"",RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,False,0,0,104,0,"",13061,122,13503,"",[],[],en,2021-04-12 19:51:00,"",@skrllypews @binance @Tesla 👀 when is this comin out ??,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141,False,23,0,675,0,"",31448,923,33701,"Tarazona, España",[],[],es,2021-04-12 19:51:00,"",RT @Alzado36: Captura de pantalla de un twitt del famoso CEO de Tesla Elon Musk.. . En unos minutos el tuit fue eliminado por él mismo. . . ¿Sa…,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,False,9,0,1855,31,"",41609,2150,1803,"Guadalajara, Jalisco, México.",[33],['tesla'],es,2021-04-12 19:51:00,"",RT @jose_basa: Capitalización de #Tesla frente a las otras grandes automovilísticas. Es brutal.. . Qué cesta compraríais? https://t.co/YnlNIT…,-0.875,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143,True,0,1,360,0,"",2109,548,10153,"Buenos Aires, Argentina",[],[],es,2021-04-12 19:51:00,"",Vamos a poder comprar el token Tesla sin necesidad de tener una cuenta en un broker de USA. Que lindo momento para… https://t.co/GZFdHxg12B,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,False,312,0,0,0,"",10,2,16,"",[],[],en,2021-04-12 19:51:00,"",RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,True,0,9,1408,17,"",9331,1006,11336,"",[],[],en,2021-04-12 19:51:00,"",If you have benefited from Sawyer’s time and commitment to the $TSLA @Tesla community  show your support and subscr… https://t.co/QAHh9JYVco,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,False,1,0,5,0,"",172,44,174,"",[],[],ja,2021-04-12 19:51:00,"",RT @papepopepa: Hiroさんまでもこの記事に反応。やっぱ、驚きますよね。,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,False,312,0,26,0,"",584,119,201,"Lisboa, Portugal",[],[],en,2021-04-12 19:51:00,"",RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,True,0,0,41,0,"",234,122,43,"Jupiter, FL",[],[],en,2021-04-12 19:51:00,"",@carolmassar Many tech companies tried to morph into cloud companies and now they are trying to be an AI company.… https://t.co/6BltK9ph9L,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,False,87,0,66,1,"",950,1219,790,"Winterthur, Switzerland",[],[],en,2021-04-12 19:51:00,"",RT @JonErlichman: Highest 12-month Tesla target prices:. . Piper Sandler: $1 200. Canaccord Genuity: $1 071. Oppenheimer &amp; Co: $1 036. Fubon Sec…,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,True,0,0,46,2,"",504,263,1835,"",[],[],de,2021-04-12 19:51:00,"",@PiwwPiwwo @the_mrjt @FalkTG @FridayForFuture Findet besagter Käfer auch nicht toll  wenn er so weit laufen muss. J… https://t.co/q5pf4c0FZ1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151,True,0,0,51,0,"",412,122,280,"Shawinigan, Québec",[86],['bitcoin'],en,2021-04-12 19:51:00,"",I wonder how all the journalist feel now! . You know the ones that have refused to own #Bitcoin  to keep journalisti… https://t.co/wDSTsRSl5k,0.6,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
152,False,116,0,1,0,"",105,71,393,"",[],[],en,2021-04-12 19:51:00,"",RT @rice_fry: We recently got some insight into how Tesla is going to replace radar in the recent firmware updates + some nifty ML model te…,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153,True,0,0,269,4,"",6847,435,48793,United States,[],[],en,2021-04-12 19:51:00,"",@binance @Tesla Thank you!. The banks have made it so much harder to launder money  it's good that @binance is still… https://t.co/nT16dArqJ4,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154,False,0,0,59,4,"",2944,447,313,United States,[61],['bitcoin'],en,2021-04-12 19:51:00,"",Hey @elonmusk aren’t you gonna dive in your @Tesla team on a #Bitcoin payroll? https://t.co/wHcDOIpTvr,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
155,False,5002,0,367,5,"",1141,391,744,Flat Holographic Earth,[50],['binance'],en,2021-04-12 19:51:00,"",RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,False,312,0,9,0,"",84,36,208,"",[],[],en,2021-04-12 19:51:00,"",RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157,False,0,0,18,0,"",70,216,30,"",[],[],und,2021-04-12 19:51:00,"",@binance @Tesla 🧐,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158,False,312,0,875,0,"",501,1977,1254,"",[],[],en,2021-04-12 19:51:00,"",RT @sbink: I am happy to announce we have received the donation from the ELONGATE community.. On behalf of the whole Ocean Cleanup crew: Tha…,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159,False,3,0,3666,188,"",106007,4489,76464,"Vancouver, BC (TSX.V: TNR)","[98, 117]","['gemroyalty', 'tnrgold']",en,2021-04-12 19:51:00,"",RT @kirillklip: I would like to thank all our shareholders &amp; followers who are supporting our #GEMRoyalty $TNR.v #TNRGold Team. These very…,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,True,0,0,29,0,"",11254,0,0,Botswana,[],[],en,2021-04-12 19:51:00,"",Tesla backtracks on hiring someone to fight Elon Musk’s Twitter critics - It hasn’t even been 24 hours yet  and the… https://t.co/xCdznBQXSy,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161,False,2,0,6,0,"",101,29,50,"",[],[],de,2021-04-12 19:51:00,"",RT @MeckGeorg: FAS-Porträt über @Daimler CEO Källenius und seine Kampfansage an Tesla: „Wir sind es  die an der Spitze die Maßstäbe setzen“…,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162,True,0,0,4,0,"",4,33,1,"",[],[],en,2021-04-12 19:52:00,"",forgot the link  sorry im litle bit to high :-) . https://t.co/jDYExse2y4 @elonmusk @BarackObama @DoroBaer… https://t.co/GGgg276Auf,0.053,0.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,False,15,0,74,0,"",2332,473,20958,"",[],[],en,2021-04-12 19:52:00,"",RT @Gizmodo: Tesla Owners  Say ‘Open Butthole’ and Get a Little Surprise https://t.co/HmQvsp1sls https://t.co/oRJhzAoAKZ,-0.094,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164,False,33,0,6,0,"",121,79,101,"",[],[],fr,2021-04-12 19:52:00,"",RT @CryptoMatrix2: On peut désormais trade $TSLA sur Binance ! 👀,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
